lang,created_at,public_metrics,reply_settings,text,id,author_id,conversation_id,source,search_query,geo,in_reply_to_user_id,referenced_tweets
zh,2013-06-22T10:37:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,你到底把我当真朋友还是暂时的朋友 ? 我不是东西，我有感情的 okay -.- #disappointed #speechless #onyou,348389158307373056,412882066,348389158307373056,Twitter Web Client,#disappointed,,,
zh,2013-06-16T15:32:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"一个星期写一篇作文 , 语赛了我 。 | | #写出一篇没有灵感的作文一点也不精彩分数肯定不高 #JUST #499WORDS #DISAPPOINTED http://someurl",346289137944506370,1264880732,346289137944506370,Twitter Web Client,#disappointed,,,
zh,2013-06-14T13:19:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"我的心真的很痛, 没有人会理解| #today #friday #school #study #cheerleading #sad #disappointed #cry #tears #moody... http://someurl",345530868930064384,436832130,345530868930064384,Instagram,#disappointed,,,
zh,2013-06-11T16:44:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#20130611| 好想知道 我還擁有什麼。| #sad #unhappy #kyingliu #crazy #alone #disappointed #lost hope #whocare... http://someurl,344495481872859137,92923457,344495481872859137,Instagram,#disappointed,,,
zh,2013-05-12T04:33:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,今天状态超不好，虽然只是一场友谊赛，但是自己真的是没有打好，对不起队友 #feel #disappointed #must #training #hard #allthebest #girls... http://someurl,333439832581877760,237704363,333439832581877760,Instagram,#disappointed,,,
zh,2013-05-08T08:36:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,今天看了自己的毕业照，感到太失望了。。为什么老师要把我们的头发改成平平去，整个脸都变了，不是我一个人而已，真的不懂我们学生是有几失望的吗？#disappointed #sadddddd... http://someurl,332051260771540992,1227321289,332051260771540992,Instagram,#disappointed,,,
zh,2013-05-06T04:01:55.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,就算全国投民联，他也有办法全部变国政。。#suck #disappointed http://someurl,331257492459880448,1341517592,331257492459880448,Instagram,#disappointed,,,
zh,2013-05-06T03:33:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,谢？谢你妈! 不知羞耻。#wadDafug #dirty #black #election #disappointed http://someurl,331250457408323585,883672398,331250457408323585,Instagram,#disappointed,,,
zh,2013-05-05T21:44:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"太阳就算再灿烂, 始终也照不亮他们的良心。 #disappointed #sad #UbahFailed #blackMalaysia http://someurl",331162431139217409,1229197524,331162431139217409,Instagram,#disappointed,,,
zh,2013-05-05T17:42:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"无所谓了, 反正都已成定局了, 我眼里的大马, 都也被他们染黑了.... #devastated #disappointed #malaysia #black #pkr http://someurl",331101639723339778,46325046,331101639723339778,Instagram,#disappointed,,,
zh,2013-05-05T17:42:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,黑暗中的希望出来吧!拯救我们吧! #ironman #black #may5 #malaysia #gourvement #dirty #pray #help #despair #disappointed http://someurl,331101629354999810,565358214,331101629354999810,Instagram,#disappointed,,,
zh,2013-05-05T17:02:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,2013 05 06 0050马来西亚55年来最黑暗的一天| #dirty #bersih4.0 #vote #darknight #sad #disappointed #Malaysia... http://someurl,331091452543246336,529497495,331091452543246336,Instagram,#disappointed,,,
zh,2013-05-05T16:44:56.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,五月五号，马来西亚没什么特别啦，只是举行一场大型的魔术表演！精彩！#disappointed #nation #remain http://someurl,331087124550017024,74427576,331087124550017024,Instagram,#disappointed,,,
zh,2013-05-05T15:16:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,曾经以为你跟他们是不一样的 可是现在看到得是你们都一样 算了 这也许才是你想要的 #disappointed #you #squaready http://someurl,331064821237817344,241088206,331064821237817344,Instagram,#disappointed,,,
zh,2013-05-01T13:58:10.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",everyone,我要 complain SONY !!!! #sienz #disappointed,329595603644461057,189051292,329595603644461057,Twitter Web Client,#disappointed,,,
zh,2013-04-26T08:59:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,吉隆坡的阴雨天。好似我的心情。望着窗外，眼前闪过中学时期的自己，常在周六的这种天气里，上完电脑学会活动后搭lrt回家 #gloomy #klcc #disappointed http://someurl,327708466733006848,60773069,327708466733006848,Instagram,#disappointed,,,
zh,2013-04-20T07:30:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,點解憎我又要學我  咁你憎唔憎你自己  #唉唔撚驚 #disappointed http://someurl,325511790932926465,1359434714,325511790932926465,Instagram,#disappointed,,,
zh,2013-04-19T14:03:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,无需在乎没有把你放在眼里的人 ; 在他们眼里你只是个花盆  对你们很失望 。 #TGIF #disappointed #Friends #Night http://someurl,325248329749499904,751279500,325248329749499904,Instagram,#disappointed,,,
zh,2013-03-31T11:44:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,做人怎麼那麼難:-/| #tired #life #blue #sad #angry #disappointed #friend #school http://someurl,318327852632264704,167777712,318327852632264704,Instagram,#disappointed,,,
zh,2013-03-28T14:02:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,谁会晓得每个夜晚的泪水 | #sad #unhappy #tears #bad #moody #uncomfortable #disappointed #not #children... http://someurl,317275505625812992,436832130,317275505625812992,Instagram,#disappointed,,,
zh,2013-03-27T14:39:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,在你们眼里我永远都是坏孩子！ #fml #disappointed #badmood,316922552746401792,1159096676,316922552746401792,Twitter for iPhone,#disappointed,,,
zh,2013-03-24T14:15:02.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,八爪鱼 SOLD OUT!!! T_T #disappointed,315829111866146817,941718878,315829111866146817,Twitter for Windows Phone,#disappointed,,,
zh,2013-03-20T11:50:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,痛嗎？傷嗎？#EMO #cut #hurt #sad #pain #disappointed #waiting http://someurl,314343232270123009,1074017748,314343232270123009,Instagram,#disappointed,,,
zh,2013-03-12T01:57:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,做朋友做到这样..... #disappointed,311294764010061826,877400749,311294764010061826,Twitter Web Client,#disappointed,,,
zh,2013-03-07T18:13:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,患難見真情!!!| 深刻體會...😔| #disappointed http://someurl,309728508857438208,572754727,309728508857438208,Instagram,#disappointed,,,
zh,2013-03-05T08:56:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,好浪費的事，我是不再對旅行有什麼憧憬了。沒了就沒了，雖然會失望但不要傷感情就好。 #trip #Tokyo #sad #disappointed#waste #money #Disneyland #instagramer #hkig #instamood #instada...,308863611785338880,607527910,308863611785338880,IFTTT,#disappointed,,,
zh,2013-03-03T10:10:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,介入不了别人，因为没资格。自己的也留不住，是因为什么？付出的别人不会珍惜，或许还觉得应该的，又或者不屑你的付出。人是孤独的，但还是要微笑 #moody #alone #disappointed http://someurl,308157304686141440,346387628,308157304686141440,Instagram,#disappointed,,,
zh,2013-03-01T13:43:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,我失望。也累了... 或许这就是对我们最好的结果..应该要放手了就算舍不得:/  #disappointed #sad #mad #best #result #for #us #life #still... http://someurl,307486227333001217,178373876,307486227333001217,Instagram,#disappointed,,,
zh,2013-02-20T13:47:55.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"@someuser walao, 每个人都不信我要靠自己咧 #disappointed #sad",304225875480674305,1161871429,304048872395771904,Twitter for Android,#disappointed,,722178618,"[{'type': 'replied_to', 'id': '304225417399787521'}]"
zh,2013-02-08T15:50:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,終於去左食 認真覺得麻麻地😔自己都可以整到 係冇咁令only #teawood #mk #disappointed #sad #friendship #bad http://someurl,299907954923159553,1033144435,299907954923159553,Instagram,#disappointed,,,
zh,2013-02-06T11:28:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,真的变成回忆了。唉.. 还我东婷〜〜〜 😭😲😞 #disappointed #drama #koone2 #hope #next #season #together #still #support #pets http://someurl,299117474383798272,276086508,299117474383798272,Instagram,#disappointed,,,
zh,2013-01-09T03:46:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,想得越多，失望更大。#disappointed,288854342356832256,548383922,288854342356832256,Echofon,#disappointed,,,
zh,2013-01-06T12:40:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,有一天你會發現我有多好，但一切都已經太遲了！#disappointed #im #tired #surrender #complicated #friends http://someurl,287901405258330112,152981368,287901405258330112,Instagram,#disappointed,,,
zh,2013-01-03T15:05:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Flight confirmed.　如明日便要遠離 #TobiasPhotoADay #disappointed #showmewhattodo http://someurl,286850768567422976,182352938,286850768567422976,Instagram,#disappointed,,,
zh,2012-12-27T17:58:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,說好的姐妹去哪了? #disappointed,284357725683597312,391378350,284357725683597312,Twitter for iPhone,#disappointed,,,
zh,2012-12-19T11:51:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"到現在還是不滿意啊我媽。。#pmr #results #7A #BM #goodbye #sad #disappointed #instamood #instafeeli @ Phase 4, Taman Fajar http://someurl",281366101038886912,219713548,281366101038886912,Instagram,#disappointed,"{'coordinates': {'type': 'Point', 'coordinates': [118.05531174, 5.88527871]}, 'place_id': 'e91dbe77698d02db'}",,
zh,2012-12-19T11:26:52.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,@someuser 最好一个星期，不然你很难跟我交代 #Disappointed,281359943767031810,117991927,281343106199212032,Twitter Web Client,#disappointed,,431628145,"[{'type': 'replied_to', 'id': '281359585804161024'}]"
zh,2012-12-19T11:20:35.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,@someuser 都叫你用 facebook chat 你死赖不听，现在怎样才是？ #Disappointed,281358363374276608,117991927,281343106199212032,Twitter Web Client,#disappointed,,431628145,"[{'type': 'replied_to', 'id': '281357812494393344'}]"
zh,2012-12-15T03:12:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"原来MTV Asia 不止Anti Nicki Minaj , 还Anti Kesha >< #nickiminaj #kesha #anti #mtvasia #sad #disappointed http://someurl",279786065009725441,532866794,279786065009725441,Instagram,#disappointed,,,
zh,2012-11-17T14:00:33.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,不管怎么说我还是你的女儿!!..  你这样说话到底有没有想过我的感受?!!.. #disappointed,269802206625144832,756696758,269802206625144832,Twitter for Android,#disappointed,,,
zh,2012-11-10T02:53:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#decepcionado #disappointed #失望 #desapontado 為什麼妳啊? 友來一次嗎?,267097592956088320,492238382,267097592956088320,Twitter for Windows Phone,#disappointed,,,
zh,2012-11-01T11:36:09.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,原来，你对我一点信心都没有。#disappointed,263967660344213504,76927569,263967660344213504,Twitter for Windows Phone,#disappointed,,,
zh,2012-10-20T02:25:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,怎強忍　殘留自尊都瓦解 #lyrics #october #disappointed #fml #friday #chinese #sad #song #ihatemylife #nohope #lost #lost http://someurl,259480460692946944,69011550,259480460692946944,Instagram,#disappointed,,,
zh,2012-10-10T01:30:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,你所謂的隱私就是和其他女生聊天？你不小了，成熟一點好嗎。#sadtillMAX #disappointed,255842665789284352,749376122,255842665789284352,Twitter for Android,#disappointed,,,
zh,2012-10-06T16:23:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,買唔番第一集囉！！啊！！！超失望！！#book #disappointed #sad   http://someurl,254617830752911362,478430157,254617830752911362,Instagram,#disappointed,,,
zh,2012-09-21T12:29:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,自以為自己甚麼問題也沒有的人，已無藥可救。曾經也覺得你可憐，但經過一次又一次，我發覺原來這是我錯覺，究竟你所謂的顧人感受的定義是甚麼。 #disappointed #hkig #photooftheday #hong http://someurl,249123221222346752,365474625,249123221222346752,Instagram,#disappointed,,,
zh,2012-09-20T15:33:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,有些人总是把公事和私事混乱在一起。。。#Disappointed,248807074916626432,225711690,248807074916626432,Twitter Web Client,#disappointed,,,
zh,2012-09-07T16:39:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,強奸犯怎麽連七歲小妹妹都不放過 #disappointed,244112747791544321,273713302,244112747791544321,Twitter for Android,#disappointed,,,
zh,2012-09-06T11:25:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,與其咁得閒整個國民教育科出黎 不如諗下點樣令香港變成1個sustainable city啦. 唉! #hk #hkig #sustainablecity #disappointed #hkgovernment http://someurl,243671284314148864,161310730,243671284314148864,Instagram,#disappointed,,,
zh,2012-08-27T16:23:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,怒火街头的大结局做得不够好。 >< #Disappointed,240122252396470272,303263676,240122252396470272,Twitter for iPhone,#disappointed,,,
zh,2012-08-20T16:02:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,210812 0001 你说你会找我 你真的会吗? #disappointed #emo,237580321829306368,448123973,237580321829306368,Twitter for Android,#disappointed,,,
zh,2012-07-24T15:17:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,對於許多基督徒而言 貞潔與守貞是他們最大的謊言吧 #disappointed,227784513495916544,60214529,227784513495916544,TweetDeck,#disappointed,,,
zh,2012-07-20T11:26:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,原来我和你，除了他，就没别的东西聊了！#Disappointed,226276850928873472,524139309,226276850928873472,Twitter Web Client,#disappointed,,,
zh,2012-07-19T02:49:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,You are clearly not the person I met 4 years ago. #disappointed 你們這樣好討厭。,225784462728916992,208910160,225784462728916992,Twitter for iPhone,#disappointed,,,
zh,2012-07-16T11:02:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,“@someuser 感叹你的变化 . haish . #disappointed”,224821223723511808,210735706,224821223723511808,Twitter for iPhone,#disappointed,,,
zh,2012-07-16T10:42:45.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,感叹你的变化 . haish . #disappointed,224816334381383680,210778485,224816334381383680,Twitter for iPhone,#disappointed,,,
zh,2012-06-18T13:03:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,就是过不了自己那一关 #DISAPPOINTED,214704929342885890,598524524,214704929342885890,Twitter for Android,#disappointed,,,
zh,2012-05-16T11:07:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,聽講座聽到個人好👻死攰😰 #tired #hate #dislike #unhappy #sad #disappointed #lazy @someuser @someuser  http://someurl,202716902349488129,312639512,202716902349488129,Instagram,#disappointed,,,
zh,2012-04-23T11:54:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,对这个家庭我的心以进碎了 ！ <／3 #Disappointed,194393855100067840,206153734,194393855100067840,Twitter for Android,#disappointed,,,
zh,2012-04-06T14:14:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,当你努力时 人家还是依然把你当屎.. #disappointed ! Shyt ! .................,188268531547258881,259681332,188268531547258881,Twitter Web Client,#disappointed,,,
zh,2012-04-03T04:39:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,傳說中的發卡機那端 只是台弱弱的K-320C而已 #disappointed (at LOreal Taiwan) [pic] — http://someurl,187036524427218944,6343712,187036524427218944,Path,#disappointed,"{'coordinates': {'type': 'Point', 'coordinates': [121.56497107, 25.03365688]}}",,
zh,2012-02-18T08:20:12.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,#disappointed  哈哈哈哈哈哈哈 不能就不要給我期望了 :),170784669590237184,408558030,170784669590237184,Twitter for iPhone,#disappointed,,,
zh,2012-02-15T15:22:57.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,曾经以为能够打动你的心 #disappointed,169803892492730369,346529739,169803892492730369,Twitter for iPhone,#disappointed,"{'coordinates': {'type': 'Point', 'coordinates': [101.6117088, 3.21293317]}, 'place_id': 'f30e31bb15041ef7'}",,
zh,2012-01-03T08:00:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"好朋友不是这样做的,你知道吗| 双面人 #disappointed #hate",154109911406624768,417282715,154109911406624768,Twitter for iPhone,#disappointed,,,
zh,2011-09-14T10:14:27.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",everyone,替你开心“@someuser One day kena 3 ffk.. Damn #disappointed”,113918525344714752,133536781,113918525344714752,Twitter for iPhone,#disappointed,,,
zh,2011-07-17T02:43:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,黯然銷魂 http://someurl #銷魂 #disappointed,92424262438227971,320216952,92424262438227971,havsooom.com,#disappointed,,,
