id,conversation_id,public_metrics,text,reply_settings,created_at,author_id,source,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
759815614940581889,759815614940581889,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Taxi/Rickshaw mein baith jao tu aisa lagta hai driver ke mahallay ki saari larkio ne issi ko dhookay diye hain| | #sad songs,everyone,2016-07-31T18:18:53.000Z,166346519,Twitter for iPhone,tl,#sad,,,
759746533256417280,759746533256417280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",gusto ko lang ipabalita na sobrang tuloy ang pagiging #teambahay ko sa Concert ng BTS #BTSEpilogueInManila #Sad #busy,everyone,2016-07-31T13:44:23.000Z,4872754374,Twitter Web Client,tl,#sad,,,
759735903916994562,759735903916994562,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yar ma Aap ko Request karta ho koi Ha Jo mujhe | #Best Shayari| #sad poetry| #dukhi Gazal | Sent kary Plzzz| | Mob: 03109865956| NaDan_Sulaiman,everyone,2016-07-31T13:02:09.000Z,3604468280,Twitter SMS,tl,#sad,,,
759721863400554496,759721863400554496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",out na nakikita ko sya e.. ;(| | #sad:(,everyone,2016-07-31T12:06:21.000Z,973617397,Facebook,tl,#sad,,,
759713034889605120,759713034889605120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bigyan ng hugot. 😐 #Sad #Hugot #Love #Foods #InstaSunday http://someurl,everyone,2016-07-31T11:31:16.000Z,277885838,Instagram,tl,#sad,,,
759683376412450817,759680017676668928,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser magGIF sana ako e. Kaso ang slow. Haha #sad,everyone,2016-07-31T09:33:25.000Z,759669999359234048,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '759682468492390401'}]",59795195,
759649214846480384,759649214846480384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Cutie at the next table...kaso nung nagsalita... #majorfail #sad,everyone,2016-07-31T07:17:41.000Z,200763506,Echofon  Android,tl,#sad,,,
759641364778721281,759641364778721281,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Wala pa ding pagbabago. #sad,everyone,2016-07-31T06:46:29.000Z,2514408636,Twitter for Windows Phone,tl,#sad,,,
759620739934789632,759620739934789632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sa daming artists ng abscbn stamagic di na mabigyan ng talent break ang iba pabalik balik na lang ang mga singers at dancers nila.. #sad,everyone,2016-07-31T05:24:32.000Z,1973193614,Twitter for iPad,tl,#sad,,,
759608000545853440,759608000545853440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",miss na nako ang scout sa pangantucan bay....| | #sad kayoo — feeling sad,everyone,2016-07-31T04:33:54.000Z,1432361809,Facebook,tl,#sad,,,
759592895049375745,759592895049375745,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","May Seasonal Affective Disorder nanaman ako. Hi ulan, ya make me sad again. #SAD",everyone,2016-07-31T03:33:53.000Z,261070689,Facebook,tl,#sad,,,
759431933705138176,759431933705138176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tulog na akong crush. End na aming convo. #sad,everyone,2016-07-30T16:54:17.000Z,2282193612,Twitter for Android,tl,#sad,,,
759415618906968064,759415618906968064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Gusto ko uminom , pero tae naman oh , nasan yung mga friend kong wasalak? #sad",everyone,2016-07-30T15:49:27.000Z,110163768,Twitter for Android,tl,#sad,,,
759373631348547584,759373631348547584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","dati nagbabaon ka lang ng hotdog para sa recess, ngayon hotdog na bumabaon sayo. #sad",everyone,2016-07-30T13:02:36.000Z,379075261,Twitter Web Client,tl,#sad,,,
759246924373524482,759246924373524482,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Pero bakit sa yes mag ka level ni kim cla papa p?so meaning mas pinahalagaania ng ibng network..#sad http://someurl,everyone,2016-07-30T04:39:07.000Z,301500790,Twitter for Android,tl,#sad,,,
759243485845286913,759243485845286913,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",team bahay .. | #SAD | sana makapunta ako sa concer ng bts ... :(,everyone,2016-07-30T04:25:27.000Z,756762231992258560,Twitter Web Client,tl,#sad,,,
759231854520197121,759231854520197121,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Gusto nla iba na LL ni boy kc laos kna daw..#sad,everyone,2016-07-30T03:39:14.000Z,301500790,Twitter for Android,tl,#sad,,,
759229391691997184,759229391691997184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Shut up nlang ako sa mga nakikita | Hndi kanais nais | #sad,everyone,2016-07-30T03:29:27.000Z,743334223197573121,Twitter for Android,tl,#sad,,,
759221843530280961,759221843530280961,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",naniniwala na ko sa instincts ko hue hue #sad immacry rn,everyone,2016-07-30T02:59:27.000Z,592861608,Twitter Web Client,tl,#sad,,,{'place_id': '53df18e21825a89c'}
759212345071632384,759212345071632384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",magkakamukha kami ng sched pero magkakaiba ng courses. ano na HAHAHAHAHAHAHA #alone #sad #okaylang,everyone,2016-07-30T02:21:43.000Z,366498671,Twitter Web Client,tl,#sad,,,
759154029356195840,759154029356195840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Kung ako lang naman ang pinagaawayan nyo , | Ako nalang ang lalayo| | #paalam| #hugotbes| #brokenhearted| #sad| #needmybez",everyone,2016-07-29T22:29:59.000Z,756411366315954177,Twitter for iPad,tl,#sad,,,
759147356709330944,759147356709330944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",bye bye Philippines... #depart #philippines #airport #sad @ Ninoy Aquino International Airport... http://someurl,everyone,2016-07-29T22:03:28.000Z,198854675,Instagram,tl,#sad,,,"{'place_id': '004f3727016f9b5c', 'coordinates': {'type': 'Point', 'coordinates': [121.00448444, 14.50602415]}}"
759081432492838912,759081432492838912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",magaling pa si Alodia kaysa sa akin| | #SAD :D http://someurl,everyone,2016-07-29T17:41:31.000Z,261958239,Facebook,tl,#sad,,,
759022910518341632,759022910518341632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Langya CASTRO, Dmo pa nashoot ng 2 free throws, Best Player pa naman! Hanuba!!! #talo #sad http://someurl",everyone,2016-07-29T13:48:58.000Z,988004574,Twitter for Android,tl,#sad,"[{'type': 'quoted', 'id': '759021011970826240'}]",,
759007999717367809,759007999717367809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",di nakahinga ang SF sa DK na max stun sa mid lane HAHAHA! #SAD,everyone,2016-07-29T12:49:43.000Z,2560190786,Facebook,tl,#sad,,,
758971125996982272,758971125996982272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",post centennial celebration depression.... yung feeling na back to normal na next week.... bawal na rin mag dala ng phone ..... | #SAD,everyone,2016-07-29T10:23:12.000Z,1017350778,Twitter for Android,tl,#sad,,,{'place_id': '01cf094a554e5069'}
758953612634488832,758953612634488832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hearing Daasebre Ahoufe Gyamena is dead #sad😔,everyone,2016-07-29T09:13:36.000Z,115802448,Twitter for iPhone,tl,#sad,,,{'place_id': '01cb3ba072151fdc'}
758702949656764416,758702949656764416,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Alam niyo kung anong nakakatakot pag matagal na kayo? Ang manawa ang karelasyon mo at magloko dahil kampante na kayo masyado 💔 #sad -Ethyl,everyone,2016-07-28T16:37:33.000Z,564637901,Twitter for iPhone,tl,#sad,,,
758686165243277314,758686165243277314,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ano kaya nangyari sa Instagram ko. Huh! #Sad,everyone,2016-07-28T15:30:52.000Z,3864355273,Twitter for iPhone,tl,#sad,,,
758685778536869893,758685778536869893,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Chet! Nakalimutan ko password ng twitter ko, diko na tuloy ma online sa cell phone ko. #Sad",everyone,2016-07-28T15:29:19.000Z,3864355273,Twitter for iPhone,tl,#sad,,,
758643180958998528,758643180958998528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Birthday Na Birthday ni bakla Hindi naging masaya! May problema na agad! :(| | #sad| #PinagBintangan,everyone,2016-07-28T12:40:03.000Z,3105698912,Facebook,tl,#sad,,,
758630308019249157,758630308019249157,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sorry na baby ko!| | #sad,everyone,2016-07-28T11:48:54.000Z,757079846937726976,Twitter for Android,tl,#sad,,,
758627842926088192,758627842926088192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",di ko ka find match #sad,everyone,2016-07-28T11:39:07.000Z,706465281669931008,Twitter Web Client,tl,#sad,,,
758613682771271680,758598534258003969,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@someuser @someuser Hahahaha ang bottomline sakin pala talaga! #SAD 😭💔💔💔,everyone,2016-07-28T10:42:50.000Z,89905166,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '758613476990259200'}]",1383900494,
758609102981308416,758609102981308416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",whats happening rc cola army?| saklap lang eh.. hindi kayo yan.. @someuser #sad| #LabanArmy,everyone,2016-07-28T10:24:39.000Z,265275958,Twitter Web Client,tl,#sad,,,
758561772613742592,758561772613742592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser reply only jyada followers walo ko hi deti ho #sad,everyone,2016-07-28T07:16:34.000Z,461556547,Twitter for Android,tl,#sad,,86254626,
758537417137717248,758537417137717248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ayaw akong payagan mag overnight #sad,everyone,2016-07-28T05:39:47.000Z,382019349,Mobile Web (M2),tl,#sad,,,
758526272569880577,758526272569880577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Langya nakalimutan ko nanaman ni log out fb ko.. nirak pa zzzzzzzzzzzz| #sad,everyone,2016-07-28T04:55:30.000Z,210352086,Facebook,tl,#sad,,,
758363747547279360,758363747547279360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Konti lang kapuso na sikat nag-aaway pa. #sad,everyone,2016-07-27T18:09:41.000Z,2829974088,Twitter for Android,tl,#sad,,,
758340361945096192,758340361945096192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Wla ni tulugay?#SAD😴,everyone,2016-07-27T16:36:46.000Z,3477290660,Twitter for Android,tl,#sad,,,
758311672540868608,758311672540868608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Bakit ang tatalino ng mga taong nakapaligid sakin #sad,everyone,2016-07-27T14:42:46.000Z,308421673,Twitter for Android,tl,#sad,,,
758306412015464449,758306412015464449,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Pati Cellphone na turnoff sa akin. </3 #Sad,everyone,2016-07-27T14:21:51.000Z,3935201953,Twitter for Android,tl,#sad,,,
758280165709393924,758280165709393924,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Them: Enlistment na!| | Me: Di pa totally ayos schedule ko!!!| 🙄🙁 #sad,everyone,2016-07-27T12:37:34.000Z,1870943472,Twitter for iPhone,tl,#sad,,,
758269422222073856,758265399708413952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Is playlist me Na re na kyun nahi hai? #Sad,everyone,2016-07-27T11:54:52.000Z,142800002,Twitter Web Client,tl,#sad,"[{'type': 'replied_to', 'id': '758265399708413952'}]",3004122802,
758268377576120320,758268377576120320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nakakawalang Gana na tuloy </3 HAHAHA. Sana pala dko nalang inalam:(#sad.,everyone,2016-07-27T11:50:43.000Z,1358938519,Facebook,tl,#sad,,,
758264510176112640,758264510176112640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Ngano daghan kay nag ingon nako nga angayan kog tambok ko 😩 #sad,everyone,2016-07-27T11:35:21.000Z,1209338462,Twitter for iPhone,tl,#sad,,,
758259394433863680,758259394433863680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",kala ko naman di tayo matutulad nung nangyari sainyo #sad,everyone,2016-07-27T11:15:02.000Z,3390082393,Twitter for iPhone,tl,#sad,,,
758256897522675712,758256897522675712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",may eyes are lairs......nakikita lang nila ang panglabas mo di ang kabutihan mo| #sad me http://someurl,everyone,2016-07-27T11:05:06.000Z,756688454835179520,Twitter Web Client,tl,#sad,,,
758251567065681921,758251567065681921,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",😔 #Sad Para swimmer Niranjan Mukundan wins eight medals in 2016 IWAS World Games http://someurl http://someurl,everyone,2016-07-27T10:43:55.000Z,2431792968,SportsEffecto,tl,#sad,,,
758195028300705792,758195028300705792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",bat walang ep6 sa openload bakit ka ganern #directlink #sad,everyone,2016-07-27T06:59:15.000Z,621024453,Twitter Web Client,tl,#sad,,,
758180700470190080,750868659967365120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser na missed ko ang pagbabalik mo. #sad,everyone,2016-07-27T06:02:19.000Z,2215198394,Twitter Web Client,tl,#sad,"[{'type': 'replied_to', 'id': '750868659967365120'}]",1710236773,
758120444490768384,758120444490768384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3 Points of SAD police recruitment : 1) Assi Jobs Ditiyan Naujawana nu 2) forms fees to PP malamal #RealityofPunjab #punjab #AAP #SAD,everyone,2016-07-27T02:02:53.000Z,229798429,Twitter for BlackBerry,tl,#sad,,,
758091726254768128,757971748818038785,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@someuser @someuser @someuser @someuser @someuser kaso unggoy daw eh #sad,everyone,2016-07-27T00:08:46.000Z,255621330,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '757972009800171520'}]",264614195,
758021219379666945,758021219379666945,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hindi ko inasahan sa ganitong dahilan ako mgreresign 😥😥 #sad,everyone,2016-07-26T19:28:36.000Z,1307025488,Twitter for Android,tl,#sad,,,
758001290580340736,758001290580340736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Lumalabas lang yung appreciation pag mawawala na ang isang bagay/tao. #sad,everyone,2016-07-26T18:09:25.000Z,37438280,Twitter for Android,tl,#sad,,,
757990328141873152,757989911840501761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser kahit perwisyo yung ibang pets, kapag iisipin mo na mamamatay na sila nakakaawa. #sad",everyone,2016-07-26T17:25:51.000Z,2441579617,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '757989911840501761'}]",2441579617,
757901822077972480,757859819910901760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser paenroll. Hurot kwarta sa tuition. #sad,everyone,2016-07-26T11:34:10.000Z,2896458536,Twitter for Android,tl,#sad,"[{'type': 'replied_to', 'id': '757901286595440641'}]",966007530,
757841162908504064,757841162908504064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#TakeMeThere plssss @someuser #GlobeKPOP hindi nanalo sa raffle 😭😭😭#sad #kaiyak #frustrated #NeedToWin http://someurl,everyone,2016-07-26T07:33:07.000Z,2703506041,Twitter for iPhone,tl,#sad,"[{'type': 'quoted', 'id': '756706011109621761'}]",,
757755990632648704,757755990632648704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","in-ani ko ron.,., :(| | #SAD http://someurl",everyone,2016-07-26T01:54:41.000Z,588994821,Facebook,tl,#sad,,,
757593668492546048,757593668492546048,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",alam mo yung may na tipuhan ka sa LRT (na hindi ka naman type) tapos pagdating ng station mo iiwan mo siya. #sad,everyone,2016-07-25T15:09:40.000Z,3071547811,Twitter Web Client,tl,#sad,,,
757548830740971520,757548830740971520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",kanang grave nimu pag toon tapos kani d i an e quiz 󾍅󾍅 nag labad gud ako ulo kay pulos ra number  | | #SAD,everyone,2016-07-25T12:11:30.000Z,3231443060,Facebook,tl,#sad,,,
757539486771384320,757539486771384320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Undishiyile (Denge ntliziyo yami. Khala moya. Wandishiya...) #Sad#Single,everyone,2016-07-25T11:34:22.000Z,1680036392,Mobile Web (M2),tl,#sad,,30083241,
757458951029960705,757458951029960705,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Nakita ko Aldc kagabe, naglalakad pa villa verde. Haha kaso waley ka eh. #SAD",everyone,2016-07-25T06:14:21.000Z,1492946299,Mobile Web (M2),tl,#sad,,,
757454756960796672,757454756960796672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",YAy Kakilig Daw hahahah #Kiligpamore #sad http://someurl,everyone,2016-07-25T05:57:41.000Z,757445018370007040,Twitter Web Client,tl,#sad,,,
757343558382653440,757343558382653440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",traffic󾰑󾰑󾰑| ang hirap sumakay palabas ng sandigan at litex 󾰑󾰑󾰑| | #sad| #lakadmode,everyone,2016-07-24T22:35:49.000Z,925039471,Facebook,tl,#sad,,,
757220753880158209,757220753880158209,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Kapag ako nag iba sa mood ibigsabihin nun nagtatampo ako.| #sad,everyone,2016-07-24T14:27:50.000Z,2868585044,Twitter for iPhone,tl,#sad,,,
757204752048324608,757204752048324608,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",May right rin nmn kami marinig ang whole cov ng SONA since bumoto rin kami noh ! Kaso QC lg wlang pasok. #Sad #DuterteSONA,everyone,2016-07-24T13:24:15.000Z,161206099,Twitter for Android,tl,#sad,,,
757180574339661824,757180574339661824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",http://someurl maybe talk — Talk ka hum kia karein ap Follow back he nahi karahi #Sad... http://someurl,everyone,2016-07-24T11:48:11.000Z,334853079,Ask.fm,tl,#sad,,,
757154692233166848,757154692233166848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tahimik na naman dito sa bahay.... #sad #paupaukulit #paupaudaldal,everyone,2016-07-24T10:05:20.000Z,101460486,Facebook,tl,#sad,,,
757123233174872064,757116203693330432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser @someuser wala naman talagang offcam. Kung magkasama sa brgy. Sweet lang pag on air. #sad,everyone,2016-07-24T08:00:20.000Z,705354326676369409,Twitter for iPhone,tl,#sad,"[{'type': 'replied_to', 'id': '757122914416078848'}]",3626144960,
757090958705995777,757090958705995777,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",cge lng umuwi ka na sanay na akong naiiwan ehh =D ganyan ka naman ehh (y) :P | | #sad | #loner,everyone,2016-07-24T05:52:05.000Z,4909874653,Twitter Web Client,tl,#sad,,,
757077778365722624,757077778365722624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",MAHIRAP mag reach-out sa taong AYAW magpa-reach out. Parang mobile lang na kung hindi lowbat ay unattended.😖| | #sad,everyone,2016-07-24T04:59:42.000Z,379605269,Twitter for Android,tl,#sad,,,
757072321760862209,757072321760862209,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yung GirlBestFriend ko ng Grade1-Grade6 kinalimutan na ko󾌴| #sad hahahaha 󾌴󾌴󾌴,everyone,2016-07-24T04:38:01.000Z,1057549063,Facebook,tl,#sad,,,
757061093076324353,757061093076324353,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Tapos na? So kelan ang karugtong ng replay? Wala kasing iwantv ung GMA eh #sad,everyone,2016-07-24T03:53:24.000Z,3184337522,Twitter for Android,tl,#sad,,,
757060942005809152,757060942005809152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sana mag effort din sila sakin. :) | | #sad,everyone,2016-07-24T03:52:48.000Z,740048502105870336,Twitter for Android,tl,#sad,,,
757055157917978624,757055157917978624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yung ex mong sobrang effort na ih win back ka pero WALA KA NA TALAGANG MARAMDAMAN. #Sad,everyone,2016-07-24T03:29:49.000Z,711890135487385602,Twitter for Android,tl,#sad,,,
756969871271944192,756969871271944192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Deberes.....😱😱| Sin mi mamá 😢😢😞| @someuser whats plis| I feel sad 💔 | @someuser | @someuser| #sad,everyone,2016-07-23T21:50:55.000Z,756589704057909252,Twitter for Android,tl,#sad,,,
756893016024023040,756893016024023040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","-| _| Mery RaGon Mein KHoOn NaHi,| ;| ;| ;| GHuM DorTy Hain YaaRo...!!| #PoeT| ,-._.-,| -._.ALaM...;*| #SaD EveninG...| ,| On @someuser",everyone,2016-07-23T16:45:32.000Z,2714040934,Twitter SMS,tl,#sad,,,
756871379283120128,756871379283120128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Gitata <3| | #foryou| #iloveyoubabe| #mahalnatalagakita| #sad http://someurl,everyone,2016-07-23T15:19:33.000Z,2324917052,Facebook,tl,#sad,,,
756844285253656578,756844285253656578,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Buong araw ko hawak reviewer ko. Ang problema, hawak hawak ko lang sya. :( #sad",everyone,2016-07-23T13:31:53.000Z,41365859,Twitter Web Client,tl,#sad,,,
756842311502352384,756842311502352384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yung mas naging reliable na yung MapuaFreeWifi kesa sa internet nyo sa bahay. HAHAHA #sad,everyone,2016-07-23T13:24:03.000Z,592861608,Twitter Web Client,tl,#sad,,,{'place_id': '53df18e21825a89c'}
756827032516894720,756827032516894720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ka bakasyon pa kami migkauruiba 😞😣| #sad,everyone,2016-07-23T12:23:20.000Z,2522232890,Twitter for Android,tl,#sad,,,
756820947638755328,756820947638755328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Di ko mulantaw sa ilang snaps. Nasuya nako. #fellowshipnight #mt #sad #crying #omg,everyone,2016-07-23T11:59:09.000Z,2346067346,Twitter for iPhone,tl,#sad,,,
756790742618562560,756790742618562560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#MyHusbandsLover  grabe ang ganda 😢 ending na huhu wala na ako aabangan every saturday.. #ChooseLove  #sad,everyone,2016-07-23T09:59:08.000Z,298407986,Twitter for Android,tl,#sad,,,
756670478148788224,756670478148788224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Mamimiss ako ng supervisors ko huhu #favoriteintern #sad #super http://someurl,everyone,2016-07-23T02:01:14.000Z,144095948,Twitter for iPhone,tl,#sad,,,
756516613684391937,756516613684391937,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ayoko ng maging single...|     Lungkot n lungkot n aq ...#sad #nasankanaba?,everyone,2016-07-22T15:49:50.000Z,742738566619365376,Twitter for Android,tl,#sad,,,
756507513277644800,756498141059264513,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@someuser @someuser Bilis ng panahon, parang dati ako lang lalaki niyo. Ngayon in luv na kayo hay #sad",everyone,2016-07-22T15:13:41.000Z,373909411,Twitter for iPhone,tl,#sad,"[{'type': 'replied_to', 'id': '756505795722752000'}]",46075894,
756506301853683714,756506301853683714,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","-| PoET MS| | Uro0j OR| ZawaaL,| -| HaiN Muhabat K KaMaL,| -| #No_adds| #ONLY| #NIX| #Sad| &| #DiLkaSH_PoEtry| /| FoLLoW| @someuser| /| ON| @someuser",everyone,2016-07-22T15:08:52.000Z,4146993339,Twitter SMS,tl,#sad,,,
756496401450749953,756496401450749953,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Nakalimutan ko. Sorry, #inisnobanglolomo #sad",everyone,2016-07-22T14:29:31.000Z,142656860,Twitter for Android,tl,#sad,,,
756449386922729472,756449386922729472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser that #sad TULOOLOO sound ur phone makes xakuphela ibattery kusadlala lanto ka #Amaza #sijikilanga Ill b wit u ngentliziyo,everyone,2016-07-22T11:22:42.000Z,327234027,Twitter for Windows,tl,#sad,,3298845069,
756395299195592705,756395299195592705,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hindi ako makakanuod ng PBB latur. #sad,everyone,2016-07-22T07:47:47.000Z,502589309,Twitter for iPhone,tl,#sad,,,
756383069225963520,756383069225963520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",when everyone loves your sinigang na baboy..tapos di ka makakain dahil bawal sa tyan mo... #sad,everyone,2016-07-22T06:59:11.000Z,47100947,Twitter Web Client,tl,#sad,,,
756374554201567232,756374554201567232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",kung alam mo na mahal kita sana minahal mu din ako #sad,everyone,2016-07-22T06:25:21.000Z,756073651238150145,Twitter Web Client,tl,#sad,,,
