author_id,created_at,reply_settings,conversation_id,id,source,text,lang,public_metrics,geo,search_query,in_reply_to_user_id,referenced_tweets
992189868,2015-03-11T07:07:03.000Z,everyone,575553505559232512,575553505559232512,Twitter for Android,Sana di na lang namin pinagsabay ang 3 major subjects sa iisang sem. 😒 #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
841904936,2015-03-11T06:07:34.000Z,everyone,575538537455620096,575538537455620096,Twitter for iPhone,Di ka gani ka arapal sng gna ubra mo da pro. #pissed 😒😠,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
281553194,2015-03-11T02:47:31.000Z,everyone,575488190942855168,575488190942855168,Twitter for iPhone,Nananadya talaga no?? Kung kelan nag sasabon na tsaka aambon #pissed :///,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
117441460,2015-03-10T15:15:38.000Z,everyone,575314074868711425,575314074868711425,Twitter for Android,Damnit makalabad sa ulo ui!! #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '014ff5bc45533d1c', 'coordinates': {'type': 'Point', 'coordinates': [123.9334753, 10.3199702]}}",#pissed,,
2263103186,2015-03-09T21:32:43.000Z,everyone,575046580824240129,575046580824240129,Twitter Web Client,ayaw ko sa lahat yung trabaho ko napapahamak dahil sa mga walang kwentang tao #pissed😡😡😤😤,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
83524851,2015-03-09T14:27:45.000Z,everyone,574939633282215938,574939633282215938,Twitter for Android,Sarap makasapak ng nagC.O.C.| #frustratedwife| #samesickoldstory| #Pissed| #REALTALK,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
1116628681,2015-03-08T18:24:37.000Z,everyone,574636855347441664,574636855347441664,Twitter for Android,Wala nba tlgang Matino Jan? #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
279463032,2015-03-08T17:23:51.000Z,everyone,574621565674913792,574621565674913792,Twitter for iPhone,Di na ako naniniwala! 👏👏👏 #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
97165782,2015-03-08T13:46:57.000Z,everyone,574566979224354816,574566979224354816,Instagram,San mo gusto? #choice #humanfault #pissed http://someurl,tl,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",,#pissed,,
281278135,2015-03-08T10:54:16.000Z,everyone,574523523374305281,574523523374305281,Twitter for iPad,Gin block na gne ang number. May isa pgd ka number nga itext?!?! Te ndi mo nlng ko ia pag untatan?! 😠😠😠 #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
515765135,2015-03-07T15:31:59.000Z,everyone,574231022881128448,574231022881128448,Twitter for Android,even bayern. omuyindi yatugila. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
996932366,2015-03-07T15:00:26.000Z,everyone,574223082610540544,574223082610540544,Twitter for iPad,Mga 6 songs nato. Tama na! #pissed,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,#pissed,,
463535618,2015-03-07T14:32:18.000Z,everyone,573810289595969536,574216005418770432,Twitter for Android,@someuser Pisteng babae. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,501583715,"[{'type': 'replied_to', 'id': '573810289595969536'}]"
463535618,2015-03-07T13:27:55.000Z,everyone,574196431449235456,574199800112939009,Twitter for Android,@someuser CGEHA GID NA KINAMI #pissed,tl,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,#pissed,1466825538,"[{'type': 'replied_to', 'id': '574196431449235456'}]"
520211700,2015-03-07T09:57:13.000Z,everyone,574146776447369216,574146776447369216,Twitter for iPhone,Respeto lang megs. Naa ko uyab basi ipa sagpa taka sa iya. #Pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
38316297,2015-03-07T05:47:45.000Z,everyone,574083995501223936,574083995501223936,Twitter for Android Tablets,"Lamajita ophula eziway iintliziyo, ayasilambisa! #Pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2502395631,2015-03-07T05:47:15.000Z,everyone,574083871471460352,574083871471460352,Facebook,Kanti lomfana lo uQuinton De Kock yini nkinga yakhe vele nxxxxxx| | :( :/ | | #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
144401456,2015-03-06T12:11:31.000Z,everyone,573818186031828992,573818186031828992,Mobile Web (M2),Nx umuntu uzongfuna imali ngath wafundiswa yimi ukubhema argh #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
845723276,2015-03-05T14:35:06.000Z,everyone,573491931482738689,573491931482738689,Twitter Web Client,Imbis na napaganda ang araw ko... na sermonan pa ako | #fml #bwisit #irritated #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
459078539,2015-03-05T13:45:58.000Z,everyone,573479570168401920,573479570168401920,Twitter for Android,Yung walang nakikinig sayo habang nageexplain ka.| #Pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
2976958976,2015-03-05T13:17:18.000Z,everyone,573472356250746880,573472356250746880,Twitter for Android,"Bwiset na paninindigan, masasaktan saken yan pag nakita ko. #Pissed #ForevermoreTurnBackTime",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
94777003,2015-03-05T13:11:49.000Z,everyone,573470974202408960,573470974202408960,Twitter for iPhone,"dear ate, you are so pathetic! igapos mo yang bf mong di naman kagwapuhan pero kung bakuran mo kahit araw ata ayaw mong pasilayan. #pissed 😤",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
189671437,2015-03-04T20:54:50.000Z,everyone,573225109768417280,573225109768417280,Twitter for Android,Ayaw niyo makinig saken ah........ #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
287139621,2015-03-04T10:37:39.000Z,everyone,573069790853509120,573069790853509120,Twitter Web Client,Ang manuscript ko hindi padin nababasa ng adviser. Galing Iba to!!!! #pissed,tl,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}",,#pissed,,
2911917792,2015-03-04T09:11:54.000Z,everyone,573048208135331842,573048208135331842,Twitter for Android,Yung sabi ng @someuser uoper box nalang ang available. Eh pucha wala nga nakaupo sa lower box! #Pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
3016616638,2015-03-04T07:30:27.000Z,everyone,573022677947981824,573022677947981824,Twitter Web Client,Haaay. Unsay nka nindot anang maghuwat ug dugay?| #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
86311832,2015-03-03T12:32:18.000Z,everyone,572736253617033216,572736253617033216,Twitter Web Client,"fyi, nakatali po ung dog ko so if may makagat ung dog it means  trespassing na kayo. dont blame us if d4 being irresponsible #pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
3042745597,2015-03-03T11:21:18.000Z,everyone,572718385781346304,572718385781346304,Twitter for Android,Sarap mag-ihaw ng tao minsan. 😤 #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
216903935,2015-03-03T09:09:55.000Z,everyone,572685324092100608,572685324092100608,Facebook,"Pag busy si borlyfriend,|  Huwag magtaka..|  Summer ngaun,|  Nasa B*TCH un! -_-| Summer Na! ;)| #Pissed.",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
157543343,2015-03-02T16:38:37.000Z,everyone,572435852271329280,572435852271329280,Twitter for Android,Fvck! #Pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '011a05612b6a331c', 'coordinates': {'type': 'Point', 'coordinates': [121.0824432, 14.5739038]}}",#pissed,,
3035747442,2015-03-01T16:42:46.000Z,everyone,572074511635382272,572074511635382272,Twitter for iPhone,Akala ko totoo na. Akala ko nagbago na ang ihip ng hangin. Tangina panaginip lang pala! Pweh! #AllHopeIsGone #Pissed #Waisted,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
223416087,2015-03-01T16:26:18.000Z,everyone,572070368011292673,572070368011292673,Twitter for BlackBerry®,Sorry. Thina isinetha eMoses Mabhida #mmsjazz @someuser Yaze yangi netha imvula #pissed,tl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
430285400,2015-03-01T14:49:11.000Z,everyone,572045927462150144,572045927462150144,Facebook,"So, pag pala sila ang may kailangan dapat ibigay ko, tapos kapag ako MANIGAS AKO. #teedoff #pissed #attitudeplease #󾍐󾍎󾌨",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2878395847,2015-03-01T14:17:44.000Z,everyone,572038011669508096,572038011669508096,Twitter for iPhone,Nawawala na ang totoong meaning ng pagkanta. Kapag biritero/biritera ka ba ibig sabihin nyan magaling ka na kumanta? #pissed#VoicePH2Finale,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2809121232,2015-03-01T11:26:47.000Z,everyone,571994989972086784,571994989972086784,Facebook,May mga babae talagang BE-THE BE-THE! Mapapa-fvta EDI WOW ka nalang. 󾌴󾌴 #pissed󾮖,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2545338944,2015-02-28T16:38:18.000Z,everyone,571710996835790849,571710996835790849,Twitter for Android,Walang Kwenta !!! Makikita Din Niya Sa Future ! #Pissed #ShitnessOverload !!!!!!!!!!,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
39686540,2015-02-28T14:17:31.000Z,everyone,571675568405495809,571675568405495809,Twitter for Android,Yawa ngano kahinay man ni aq internet connection?? #Pissed #Globe #GlobeSucks,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
51384274,2015-02-28T13:33:47.000Z,everyone,571664564644802560,571664564644802560,Mobile Web (M2),yung dapat magkikita kayo kaso di natuloy. :| #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
480569611,2015-02-28T12:16:47.000Z,everyone,571645185207111680,571645185207111680,Twitter Web Client,eish this guy o zaile ka phone yaka n ke nyako zaiya waitsi #pissed mxm ka phapha lenna waitsi,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
847128098,2015-02-27T17:29:37.000Z,everyone,571361523626598400,571361523626598400,Twitter for Windows Phone,Sum nikkas can fvck up ur night before it even began yhoo!! Nxa eses!!!!#Pissed#HomeBeforeTime 😒😣,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
254379964,2015-02-27T14:25:51.000Z,everyone,571315280002953217,571315280002953217,Twitter for iPhone,Pahingi ng patience at self-control!!! 😤😤😤 #pissed,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,#pissed,,
465398737,2015-02-27T05:03:46.000Z,everyone,571173823325835264,571173823325835264,Twitter for Android,Oka nropa ka dintho kaofela eseng ka mokgolo oo keo sebelleditseng!!!#pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
1603353320,2015-02-26T03:44:35.000Z,everyone,570791511819821056,570791511819821056,Twitter Web Client,tsk ging una emotions niya kita mo gamu mangita ka ng mamati simu | #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
111571962,2015-02-26T00:38:19.000Z,everyone,570744636651610113,570744636651610113,Twitter Web App,"It is NOT a FUNNY JOKE. SABIHIN MO KUNG AYAW MO, DI YUNG MALALAMAN KO PA SA IBA. MEDYO MASAKIT LANG. TINAGALOG KO PARA ALAM MO! -.-| #PISSED",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
395642034,2015-02-25T23:55:34.000Z,everyone,570733877725175809,570733877725175809,Mobile Web (M2),Ngiva ngiyadzeleleka. #Pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
240645715,2015-02-25T07:14:44.000Z,everyone,570482009639927809,570482009639927809,Twitter for Android,"Nakakaantok, nakakainis, umaarte, nagiinarte. #pissed #antok #shet",tl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
220561237,2015-02-25T04:06:52.000Z,everyone,570434730660724738,570434730660724738,Facebook,People Power Revolution Celebration?| | Nice! Ang lakas niyo makatraffic sa lahat ng daanan. Madaming salamat!| | #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
27395361,2015-02-25T02:40:20.000Z,everyone,570412954782314496,570412954782314496,Twitter for Android,Palaging absent. Uso ang resign kung gusto niya. Sunod siya dun sa isa. Ako ang naaapektuhan sa schedule eh. #pissed 😠,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
142548917,2015-02-24T13:13:00.000Z,everyone,570209780054118400,570209780054118400,Twitter for Android,Yung feeling na lalapit ka tapos aalis siya😭😫😨😱| #Pissed😷,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
595128974,2015-02-24T12:57:29.000Z,everyone,570205876708970496,570205876708970496,Twitter for Android,FB friends post: Ung Hindi mkasagap ng WiFi sa kwarto mo! #Pissed| Me: Ano naman gagawin ko? 😒,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
23186430,2015-02-24T03:27:04.000Z,everyone,569313045257838592,570062324947689472,Twitter for Android,@someuser Bagh humbug #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,134142794,"[{'type': 'replied_to', 'id': '569313045257838592'}]"
2457983351,2015-02-22T20:02:46.000Z,everyone,569588126320099328,569588126320099328,Twitter for BlackBerry®,Ha sale tjena ohloka spaeiti sa sesepa qha@someuser @someuser: @someuser Honeng ngwaneo a phinya #pissedbrika ka seqohai,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2457983351,2015-02-22T19:53:11.000Z,everyone,569585716981846016,569585716981846016,Twitter for BlackBerry®,@someuser Honeng ngwaneo a phinya #pissedbrika ka seqo,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2457983351,2015-02-22T19:52:32.000Z,everyone,569585551009030144,569585551009030144,Twitter for BlackBerry®,Hahahahah hauwa mesia--->@someuser Honeng ngwaneo a phinya #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
164345576,2015-02-22T07:48:22.000Z,everyone,569403307891912704,569403307891912704,Twitter for iPhone,Sunday pa talaga nag-schedule ng brownout ang @someuser grabe ha!!! #pissed,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,#pissed,,
128883427,2015-02-22T02:51:43.000Z,everyone,569328652841721856,569328652841721856,Facebook,Alam kna ah bal.an mo na tnan| cnu b nag himo sng 1st gd nga computer??| | #perfectionist| #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2438974494,2015-02-21T13:24:49.000Z,everyone,569125593217785857,569125593217785857,Twitter for iPhone,"kapag ba matagal akong nagpapaligaw, paasa agad? di ba pwedeng hard to get muna? #pissed #backoffguys #whenRMcourtsyou #noneofurbusiness",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
318931158,2015-02-21T02:51:06.000Z,everyone,568966113502978049,568966113502978049,Twitter for iPhone,Woke up in the middle of my glorious sleep. Panira ka ng pahinga ko ever since talaga 👊 #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
479512001,2015-02-21T01:16:36.000Z,everyone,568942327772741633,568942327772741633,Twitter for Android,kala ko magiging malamig ulo ko dahil umuulan dito..| akala ko lang pala.| #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
66058758,2015-02-20T13:29:05.000Z,everyone,568764279102386176,568764279102386176,Twitter for iPhone,Ayoko ng nambibitin😠!!!!!!!!!!!😒 #bleh #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
316276363,2015-02-20T12:21:47.000Z,everyone,568747340174983168,568747340174983168,Twitter for Android,@someuser Hindi talaga nila dinelete yung video! GE! #Pissed @someuser,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
1246091342,2015-02-20T12:17:10.000Z,everyone,568746180810661888,568746180810661888,Twitter Web Client,Hindi talaga nila dinelete yung video! GE! #Pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
103232286,2015-02-20T06:34:15.000Z,everyone,568659880174702592,568659880174702592,Twitter for Windows Phone,Yung all set ka na pati susuotin mo then one day before hindi pala ikaw yung kasama. What would you feel? #WowHa #Pissed #NotMyLuck,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
211209479,2015-02-20T01:02:40.000Z,everyone,568576434760912897,568576434760912897,Twitter for iPhone,Hayaan mo kasi akong dumiskarte ng sakin 😒 #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
248159614,2015-02-19T14:02:17.000Z,everyone,568410246219235328,568410246219235328,Twitter Web Client,kingina talaga nitong mga dryaber na walang pake pag nakakasagasa ng pusa #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '0c4cd224fc7fb579'},#pissed,,
2976958976,2015-02-19T13:49:14.000Z,everyone,568395293672083457,568406958555815936,Twitter for Android,@someuser @someuser Nako ah! Dpat Xander and Agnes mauna.. bago Kek and Agnes. Sa baliw pa nya malalaman? #pissed #ForevermoreEncounter,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,#pissed,587966962,"[{'type': 'replied_to', 'id': '568403932986216450'}]"
140808592,2015-02-19T12:57:37.000Z,everyone,568393970687979521,568393970687979521,Twitter Web Client,"bvness overload. bumalik nga. pero dati ako lang, ngayon may iba na. alis. bahala ka na. tsk...  #pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
3044493353,2015-02-19T09:08:52.000Z,everyone,568336403899260928,568336403899260928,Twitter for BlackBerry®,Ave edina umuntu othand ukukhulum nxaaah uyacik shyym worse umndal aaagggHh #pissed#,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
327503764,2015-02-19T08:24:58.000Z,everyone,568325354751967232,568325354751967232,Twitter for BlackBerry®,I just missed trip to Eastlond ngoku ndiboreke kanjena apha endlin #pissed nxa,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
111942543,2015-02-18T16:48:30.000Z,everyone,568089687350329345,568089687350329345,Twitter for iPhone,Kailan kayo titigil sa paggawa at pag-sira ng ibang tao? Kailan??? #nakakapagodna  #pissed 😡😡😡,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
786606342,2015-02-18T09:02:57.000Z,everyone,567955588904300544,567972528108363776,Twitter for Android,@someuser nagsubscribed ako dito auckland... Then wala?!!!! #ripoff #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,786606342,"[{'type': 'replied_to', 'id': '567972242031644672'}]"
510490199,2015-02-17T16:44:04.000Z,everyone,567726182011920384,567726182011920384,Twitter Web Client,Sagad na ko. #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
64386994,2015-02-17T15:26:58.000Z,everyone,567706781556559873,567706781556559873,Twitter for Android,nakakaloka ikaw ba si sarah para magpaliwanag?! super explain...shut up and move on 😆 bakit feeling mo grupo nyo lang ang bumoto??? #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,#pissed,,
364282228,2015-02-17T11:45:15.000Z,everyone,567650985301250048,567650985301250048,Twitter for iPhone,Nkaka badtrip yung CSR ng witribe. Prang ayaw mag trabaho. Grrrr #Pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
433083218,2015-02-17T10:19:56.000Z,everyone,567629510552477696,567629510552477696,Twitter Web Client,SAKEN KAYO MAGREKLAMO REGARDING TSHIRT. PURO KAYO REKLAMO. KAHIT MINSAN DI NAMAN KAYO TUMULONG. #pissed,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",,#pissed,,
285608843,2015-02-16T16:07:57.000Z,everyone,567354704728838144,567354704728838144,Twitter for iPhone,Magsstalk muna ako ng Poems Porn 😑 #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
1364056796,2015-02-16T13:13:38.000Z,everyone,567310839745478656,567310839745478656,Twitter for iPad,daw waay sa ya salig sakon blao talaka ah dungol ko sang una subong nd 😤 #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
630323199,2015-02-16T12:19:35.000Z,everyone,567297234245804032,567297234245804032,Facebook,hhmm some pipo need/deserv to be told dis... Banakampala nga #bogeraa....  feeling #pissed http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
228971768,2015-02-16T10:12:24.000Z,everyone,567265228077801473,567265228077801473,Twitter Web Client,Ang hirap maghanap ng ma SA-yan. -.- Like sabi 5+ slots more pero pagpunta mo reserved na pala lahat!urghh! tsktsktsk| | #uplb #pissed,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,#pissed,,
2922424388,2015-02-15T14:06:46.000Z,everyone,566961819227389952,566961819227389952,Twitter Web Client,kakabanas yung mga ibang tao na masyadong nakikialam sa bae mo >< #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2264620572,2015-02-15T11:37:09.000Z,everyone,566924169108275200,566924169108275200,Twitter for Android,"Mein apni team ko bura nahi kahon gi, no way. Kabhi nahi.| Match fixing kare india, bakwas kare india aur team humari buri?| | #pissed #pakvind",tl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'place_id': '00cc0d5640394308', 'coordinates': {'type': 'Point', 'coordinates': [74.4177615, 31.4868446]}}",#pissed,,
2953091635,2015-02-14T23:37:41.000Z,everyone,566743108197433344,566743108197433344,Twitter for  Android,PAKAMATAY KNA! NAKAKAPESTE NA YUNG PAGMUMUKHA MO! TAE KA! SANA D NLANG IKAW YUNG PRESIDENT NG DEPARTMENT! NPAKA FEELING MO! #PISSED 😡👊,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
213748235,2015-02-14T13:51:16.000Z,everyone,566595531158609920,566595531158609920,Foursquare,"Mind fucking traffic. #Pissed #Annoyed :( (@ Dahisar Check Naka in Mumbai, Maharashtra) http://someurl",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '7929cea6bd5b32bd', 'coordinates': {'type': 'Point', 'coordinates': [72.87105664, 19.25686293]}}",#pissed,,
1425039385,2015-02-13T11:33:08.000Z,everyone,566198382851792896,566198382851792896,Mobile Web (M2),"Bagsik naman sa Iligan, gagawin ang lahat para kumita. #DVDNgEngkwentroSaMamasapano #Pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
55099540,2015-02-13T00:49:33.000Z,everyone,566036421447016448,566036421447016448,Instagram,I dont need your opinions. BS!! hinihingi ko ba komento nyo.aish!!!! #PISSED http://someurl,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,#pissed,,
284589552,2015-02-12T10:49:55.000Z,everyone,565825118404743168,565825118404743168,Twitter for Android,Yung pinagsisihan mong nanuod ka ng 50 Shades kasi kung hindi blurred yung mga sexual intercourse nila covered naman. Wala rin. #Pissed,tl,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",,#pissed,,
2816353218,2015-02-12T08:58:23.000Z,everyone,565797051070312448,565797051070312448,Twitter for Windows Phone,Di mapost!!! #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
324984884,2015-02-12T07:56:10.000Z,everyone,565781392424833024,565781392424833024,Twitter Web Client,HOY MGA PUTANG-INA ANG IINGAY NIYO #pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,#pissed,,
33591758,2015-02-12T01:11:44.000Z,everyone,565679614169985024,565679614169985024,Twitter for iPhone,"Matsura na ka, matsura ka pa ugali. Tanaydana! #pissed",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,#pissed,,
272573967,2015-02-11T20:41:32.000Z,everyone,565611617808023554,565611617808023554,Facebook,So ma phone inokhetha kumosha ma airtime n Call the  person engingafuni kukhuluma naye at all  #Pissed — feeling annoyed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
3013182816,2015-02-11T16:48:04.000Z,everyone,565552862101377025,565552862101377025,Twitter Web Client,Ikaw rai kabalo mangdelete? bwahahahhhahha!#pissed,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#pissed,,
85482858,2015-02-11T15:13:23.000Z,everyone,565528119109361664,565529032880422913,Twitter Web Client,@someuser NUGAY KAMO DA DALA DALA SAKON SA INYO MGA KABULASTUGAN! @someuser #pissed #super #stormoffjustlikeFriday,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,#pissed,110329052,"[{'type': 'replied_to', 'id': '565528119109361664'}]"
