conversation_id,created_at,reply_settings,text,author_id,source,id,public_metrics,lang,search_query,in_reply_to_user_id,referenced_tweets,geo
788448646815739904,2016-10-18T18:37:26.000Z,everyone,@someuser só dá para 4 opções #sad,3064538717,Twitter Web Client,788448923157401604,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,1938919627,"[{'type': 'replied_to', 'id': '788448832845643776'}]",
788441836633325568,2016-10-18T18:09:17.000Z,everyone,"adorava receber na passagem de ano uma mensagem toda gay do género foste a melhor coisa do meu ano, mas cm sou renega n vou receber | #sad",1460029891,Twitter Web Client,788441836633325568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
788383777282068482,2016-10-18T14:18:34.000Z,everyone,#passingofking #kingrama9 #sad temple #blackandwhite #monochrome #architecture #historybuilding... http://someurl,164120878,Instagram,788383777282068482,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#sad,,,"{'place_id': '00a7834164189296', 'coordinates': {'type': 'Point', 'coordinates': [100.4928137, 13.75133637]}}"
788374226071851008,2016-10-18T14:04:13.000Z,everyone,@someuser só não fechou aqui em caxias #sad,1573794240,Twitter for iPhone,788380163692199936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,783312093281980420,"[{'type': 'replied_to', 'id': '788374226071851008'}]",
788304074127048704,2016-10-18T09:01:51.000Z,everyone,"afastei a menina so pq eu tava cantando supercombo, #sad",2875478302,Twitter for iPhone,788304074127048704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
788273954414743552,2016-10-18T07:02:10.000Z,everyone,Explicademe por que vai tanto frío en Viteeeee. XQXQXQXQ #sad,127012923,Twitter for Android,788273954414743552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
788220385909243904,2016-10-18T03:29:19.000Z,everyone,"Triste, estou muito #sad",4300022141,Twitter for Android,788220385909243904,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
788212880936239104,2016-10-18T02:59:29.000Z,everyone,TRISTE MUITO TRISTE #SAD #SOSAD http://someurl,2786069783,Twitter for Android,788212880936239104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,"[{'type': 'quoted', 'id': '788029936082771968'}]",
788161460568489986,2016-10-18T01:28:23.000Z,everyone,@someuser eu via pelo mega filmes mas saiu do ar né #sad,2967868816,Twitter for iPhone,788189953322848256,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,3399490768,"[{'type': 'replied_to', 'id': '788189065199910912'}]",
788185368432640000,2016-10-18T01:10:10.000Z,everyone,eu achei que o brock holt ia morrer primeiro aí o ryan vem e me surpreende matando o chad to #sad,2786069783,Twitter for Android,788185368432640000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
778039529722773508,2016-10-17T22:14:09.000Z,everyone,@someuser queria da rt #sad,1703245255,Twitter for iPhone,788141074934034433,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,950597210,"[{'type': 'replied_to', 'id': '778039529722773508'}]",
788140625636036608,2016-10-17T22:13:25.000Z,everyone,"@someuser ronaldo (?), pensava q me conhecias melhor joao filipe #sad",772381854,Twitter for iPhone,788140890648969216,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",pt,#sad,881157390,"[{'type': 'replied_to', 'id': '788140625636036608'}]",
788104697857052672,2016-10-17T20:05:16.000Z,everyone,@someuser @someuser abandonante sim abandonou eu geozao e o squad #sad #malvado #edasabandonate,3254576866,Twitter Web Client,788108640741883904,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,3023218407,"[{'type': 'replied_to', 'id': '788108154575941633'}]",{'place_id': '7d2f278a0c7f1c15'}
788107743148244996,2016-10-17T20:01:42.000Z,everyone,O (not) bae hoje começou a andar mais rápido para eu não ter oportunidade de lhe passar a mão na careca ou no rabo #sad #brokenheart,610789508,Twitter for Android,788107743148244996,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",pt,#sad,,,
788101896380747777,2016-10-17T19:39:03.000Z,everyone,"Inclusive eu queria muito assistir agora, porém estou fazendo um trabalho da faculdade :c #sad",1566534368,Twitter Web Client,788102042179035136,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,1566534368,"[{'type': 'replied_to', 'id': '788101896380747777'}]",
788083128736833539,2016-10-17T18:27:27.000Z,everyone,@someuser quero dar te rt e não posso #sad,785455168255062017,Twitter for iPhone,788084023570595841,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,1125907058,"[{'type': 'replied_to', 'id': '788083128736833539'}]",
788068043712856064,2016-10-17T17:23:57.000Z,everyone,Eu nunca vou esquecer meu vacilo na festa e nunca vou esquecer aquele rostinho e sorriso lindo. #sad,96235302,Twitter for Android,788068043712856064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
788045873875787776,2016-10-17T16:11:53.000Z,everyone,@someuser tava pensando em faltar mas tem mat #sad,3312729958,Twitter for Android,788049905088602113,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",pt,#sad,749965823377309700,"[{'type': 'replied_to', 'id': '788045873875787776'}]",
788027115350274048,2016-10-17T14:41:19.000Z,everyone,Alvida #Lyrics #RajRanjodh #TigerStyle #PunjabiSong #Punjabi #song  #music #NewSong #love #sad #romantic #Alvida  http://someurl,777763753941008384,Twitter Web Client,788027115350274048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#sad,,,
784157767259095040,2016-10-17T13:50:17.000Z,everyone,"@someuser Odeio ficar sem ânimo, me sinto triste e começo a chorar. #sad| Mas agora tô animado, vou te ajudar a ficar ligadão na alegria. ):",784104050430181377,Twitter for Android,788014270256734208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,772612219473391616,"[{'type': 'replied_to', 'id': '787967217023455232'}]",
788012702476165120,2016-10-17T13:44:03.000Z,everyone,Tanta coisa boa pra fazer com Sonic e fizeram isso??? :P Pohan! #Sad http://someurl,64242428,TweetDeck,788012702476165120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,"[{'type': 'quoted', 'id': '788012245850722304'}]",
788003738917146624,2016-10-17T13:08:26.000Z,everyone,"Felicidade que durou pouco, telefone tocou e haja coisa pra | fazer #sad",45727123,Twitter for Mac,788003738917146624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787955133405683712,2016-10-17T09:55:17.000Z,everyone,"Mamães e papais, fiquem atentos com o que seus filhos fazem na Internet #sad http://someurl",55028564,Twitter for Android,787955133405683712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,"[{'type': 'quoted', 'id': '787950569226993669'}]",
787923860599562240,2016-10-17T08:04:39.000Z,everyone,@someuser era o que eu queria fazer... mas tô acordando agora 😭 #sad,357722346,Twitter for Android,787927288281260032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,241310391,"[{'type': 'replied_to', 'id': '787923860599562240'}]",
787898995838451712,2016-10-17T06:12:13.000Z,everyone,#sad hehehehe http://someurl,382593303,Twitter Web Client,787898995838451712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#sad,,"[{'type': 'quoted', 'id': '787650236432916482'}]",
787866051006562308,2016-10-17T04:01:19.000Z,everyone,:v...?  | | No se que frase emo/mamalona poner :v 💔 | #Pene #Bile #MasPene #Bilex2 #Pikis:3 #Sad... http://someurl,2941625764,Instagram,787866051006562308,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#sad,,,
787853607467118592,2016-10-17T03:11:52.000Z,everyone,Perdi 20 Reaix. Não é bom perder dinheiro :( rsrs #sad #dinheiro,287364431,Twitter for iPhone,787853607467118592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787846930571354112,2016-10-17T02:45:20.000Z,everyone,fiquei 1semana em casa e amanha tem que volta pra escola #sad,3416745923,Twitter Web Client,787846930571354112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787842572240707585,2016-10-17T02:28:01.000Z,everyone,cheguei a conclusão q as únicas pessoas q realmente se importam comigo é o ever e a emma| só n sei até quando tb #sad,4893773513,Twitter for Android,787842572240707585,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787309846907551744,2016-10-17T01:26:33.000Z,everyone,@someuser uhum #sad,3141268067,Twitter for Android,787827102490001408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,3123884711,"[{'type': 'replied_to', 'id': '787817490730586112'}]",
787810376759054336,2016-10-17T00:20:05.000Z,everyone,Superlua maravilhosa pelo Brasil afora e aqui tem uma tremenda tempestade. #sad,12895262,Hootsuite,787810376759054336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787775433190305792,2016-10-16T22:01:14.000Z,everyone,Ainda estou lidando com o fato de estar sem dinheiro para comprar o livro da P e ficar sem a cartinha #Sad,4920897826,Twitter Web Client,787775433190305792,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",pt,#sad,,,
787758041684934658,2016-10-16T20:52:07.000Z,everyone,"RT @someuser já que estamos quase sendo rebaixadas tbm, o jeito é torcer pro palmeiras perder né migas #sad",41099087,Twitter Web App,787758041684934658,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
417353832130031616,2016-10-16T20:41:34.000Z,everyone,@someuser #Sad :c O QUE É ISTO?!,1379028296,Twitter Web Client,787755386757668868,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,1379028296,"[{'type': 'replied_to', 'id': '417354255326928896'}]",
787736833702653952,2016-10-16T19:27:51.000Z,everyone,Em pensar que o inter mandou embora o Rever e ficou com o Paulao.... #sad,331891531,Twitter for iPhone,787736833702653952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787734867207331840,2016-10-16T19:20:02.000Z,everyone,Dia de despedida!! Agora vamos nos ver só em dezembro!! 🙇😢| #boaviagem #sosad #sad #like #sister... http://someurl,191254841,Instagram,787734867207331840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,"{'place_id': '60fb627276f93cfc', 'coordinates': {'type': 'Point', 'coordinates': [-43.96331686, -19.63295962]}}"
787727271331266561,2016-10-16T19:06:55.000Z,everyone,@someuser clara Aka : .tia teta se nos derrite #sad,776690751984005120,Twitter for iPhone,787731566499889153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,696897597655670785,"[{'type': 'replied_to', 'id': '787727271331266561'}]",
787727945192333312,2016-10-16T18:52:32.000Z,everyone,"Um dia existirá, mas esse dia não é hoje. #sad",156457636,Twitter for Android,787727945192333312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787702490154274817,2016-10-16T17:11:23.000Z,everyone,Parando pra pensar que nunca mais nenhum boy me deixou com a cueca molhada. #Sad,48756558,Twitter for Android,787702490154274817,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787618207444131840,2016-10-16T16:55:45.000Z,everyone,@someuser BYE FELICIA. #SAD #LOSER,772264055255945216,Twitter Web Client,787698558342344704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#sad,25073877,"[{'type': 'replied_to', 'id': '787618207444131840'}]",
787695075547414529,2016-10-16T16:41:55.000Z,everyone,Sem barba! #nobeard #beardoff #sad #tireiabarba http://someurl,49512121,Instagram,787695075547414529,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787693944809283584,2016-10-16T16:37:25.000Z,everyone,o meu desejo constante q n se realiza :( #sad http://someurl,2792226678,Twitter for iPhone,787693944809283584,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,"[{'type': 'quoted', 'id': '787693587035222016'}]",{'place_id': '97b397a8b9fc4c80'}
787681396663914496,2016-10-16T15:58:01.000Z,everyone,@someuser eu tinha um monte da seulgi agr eu só tô com nada #sad,751196569098125312,Twitter for Android,787684028530950144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,751196569098125312,"[{'type': 'replied_to', 'id': '787681946965012480'}]",
787675294589124608,2016-10-16T15:23:19.000Z,everyone,"Tem que ser assim, um dia após o outro não tem outro jeito. #Sad",781113514962345984,Twitter for Android,787675294589124608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787655658346844160,2016-10-16T14:14:23.000Z,everyone,@someuser obrigada hahaha #sad,1561034713,Twitter for Android,787657948717838336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,269412010,"[{'type': 'replied_to', 'id': '787657831164047360'}]",
787635732466823169,2016-10-16T12:46:06.000Z,everyone,Tengo bronquitis #sad,336702159,Twitter for Android,787635732466823169,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787627188824735744,2016-10-16T12:12:09.000Z,everyone,É preocupante o aumento de crimes violentos em #Portugal #PSP #Barreiro #sad http://someurl,17995267,Twitter for iPhone,787627188824735744,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,"[{'type': 'quoted', 'id': '787614636304637952'}]",
787544074207264768,2016-10-16T06:48:03.000Z,everyone,@someuser ia dar rt mas não posso | #sad,2251313376,Twitter Web Client,787545623172120576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,152043886,"[{'type': 'replied_to', 'id': '787544803374428160'}]",
787544226343059456,2016-10-16T06:42:30.000Z,everyone,#vidadesoltera Emilia está alado mio vacilando #sad,872023128,Twitter for Android,787544226343059456,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",pt,#sad,,,
787519452556460032,2016-10-16T05:04:03.000Z,everyone,Simplesmente o que tenho hoje é saudades...| #Sad #love #imissyou #sdv #likes #like4like #like... http://someurl,2309299857,Instagram,787519452556460032,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787488508575350784,2016-10-16T03:01:05.000Z,everyone,hoje começa o pesadelo de quem acompanha esportes americanos #sad,840029712,Twitter for iPhone,787488508575350784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787485344098840576,2016-10-16T02:48:31.000Z,everyone,Que hashtag mais hipócrita essa q to vendo aqui #sad,51859224,Twitter Web Client,787485344098840576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787393598987862016,2016-10-16T02:19:36.000Z,everyone,@someuser Os programas estão contra nós...o meu está sempre a ir abaixo... #Sad...,2887272532,Twitter Web Client,787478067828711424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,388733606,"[{'type': 'replied_to', 'id': '787393598987862016'}]",
787474937170845696,2016-10-16T02:07:10.000Z,everyone,O malabarismo que a imprensa faz para ajudar os mulambos lembra esquerdista tentando defender o socialismo. #sad,56559025,Twitter for Android,787474937170845696,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",pt,#sad,,,
787472044535451648,2016-10-16T01:55:40.000Z,everyone,não me adicionaram estou #sad http://someurl,329376837,Twitter for Android,787472044535451648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787468718997696512,2016-10-16T01:42:27.000Z,everyone,Comprei uma escova de dentes do Dino e ela quebrou antes de eu tirar da embalagem| | Tive q comprar uma do Pingu (desenho da TV Cultura)| | #Sad,33505470,Twitter for Android,787468718997696512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787464773902462976,2016-10-16T01:26:47.000Z,everyone,Comi o batom e acho que estou com problemas. #Niece #Bico #Bronca #Fail #Rose #Sad... http://someurl,72148608,Linkis: turn sharing into growth,787464773902462976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787453567485538305,2016-10-16T00:42:15.000Z,everyone,"cheguei a uma fase da minha vida onde eu digo aos meus tios que estou com fome e eu ouço um: se vira| | Jamais pensei que esse dia viria, #sad",224239802,Twitter Web Client,787453567485538305,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,{'place_id': '68e019afec7d0ba5'}
787438590750064640,2016-10-15T23:42:44.000Z,everyone,Aos poucos minha vontade de viver se esvai... acho que minha motivação está se esvaziando... #sad,251745156,Twitter for Android,787438590750064640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787421721343172608,2016-10-15T22:35:42.000Z,everyone,po fui no oculista hj torcendo pra eu ter saido disso e ela so pirou #sad http://someurl,1703245255,Twitter Web Client,787421721343172608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",pt,#sad,,,
787418926917488640,2016-10-15T22:24:36.000Z,everyone,Vc percebe que tá velha quando começa a beber com seu irmão mais novo.. #Sad #Idosa #VidaQueSegue,164379687,Twitter for Android,787418926917488640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787418717638492160,2016-10-15T22:23:46.000Z,everyone,Fui tentar ser piranha e sair com dois boys no mesmo dia e acabei levando bolo dos dois hahahahahahha #sad,833689190,Twitter for Android,787418717638492160,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,{'place_id': '97bcdfca1a2dca59'}
787417351323082756,2016-10-15T22:19:38.000Z,everyone,@someuser percebi que as pessoas gostam do subentendido... Eu fui franco demais e hoje ninguém pergunta mais nada hahahahahahaha #sad,9947822,Twitter for Android,787417679493795841,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,15582944,"[{'type': 'replied_to', 'id': '787417351323082756'}]",
787374830463098881,2016-10-15T19:29:22.000Z,everyone,Aquela vontade de ir no spotify e fazer varias playlists com got7 entre outros grupos da jyp e lembrar q nao tem nada disso la...#sad,770331477297037314,Twitter for Android,787374830463098881,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787364768222879744,2016-10-15T18:49:23.000Z,everyone,Cascabel 🐱#Love #Tired #Sad #Instaday #Instamoment #Instagood #Instafood #Instagram #Goodmoments... http://someurl,281206731,Instagram,787364768222879744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787362239086985216,2016-10-15T18:39:20.000Z,everyone,Eu simplismemte AMO esse jeito louco e simples da @someuser . Mas acho q eu n ficaria legal com esses looks. #sad 😿,178786113,Twitter for iPhone,787362239086985216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787357279083499520,2016-10-15T18:19:38.000Z,everyone,quando fazes uma giveaway de pokemons no tumblr mas so uma pessoa responde #sad,4148596097,Twitter Web Client,787357279083499520,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
787347362398269440,2016-10-15T17:40:14.000Z,everyone,1 mês pros 18... nossa que animação que eu to =/ #sad,251745156,Twitter for Android,787347362398269440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787333138737496064,2016-10-15T16:43:42.000Z,everyone,"Não importa a poltrona que eu escolha na viagem, o bebê sempre senta na minha frente #sad",4295818097,Twitter for iPhone,787333138737496064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
787311121426485249,2016-10-15T15:16:13.000Z,everyone,Gastrite... OH MARAVILHA! #sad,251745156,Twitter for Android,787311121426485249,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787295903610699776,2016-10-15T14:15:45.000Z,everyone,@someuser tá no #SAD... assim fica sempre tão #HAPPY...,38487856,Twitter Web Client,787295903610699776,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",pt,#sad,28429777,,
787048384788045825,2016-10-15T12:21:04.000Z,everyone,"@someuser @someuser FALAAAAAAE THIAGÃO, sinto falta da turma ana!!!! #sad",4261230561,Twitter for Android,787267043888332800,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,950591144,"[{'type': 'replied_to', 'id': '787149208038113281'}]",
786995284203143168,2016-10-15T12:19:49.000Z,everyone,@someuser não apanhei o último comboio #sad,290756934,Twitter for Android,787266727608541184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,1974794820,"[{'type': 'replied_to', 'id': '786995284203143168'}]",
787252597224771584,2016-10-15T11:23:40.000Z,everyone,Não dá pra viver num mundo em que te chamam pra ir pra praia e a primeira coisa que você pensa é que vai ter prova segunda-feira #sad #tired,48782818,Twitter for Android,787252597224771584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787146081977196545,2016-10-15T04:43:56.000Z,everyone,@someuser tbm queria saber #sad,181399082,Twitter for iPhone,787152002677604353,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,2981493543,"[{'type': 'replied_to', 'id': '787146081977196545'}]",
787138534561972224,2016-10-15T04:01:08.000Z,everyone,@someuser não me marcou #sad,633408953,Twitter Web Client,787141229578366976,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",pt,#sad,3330230201,"[{'type': 'replied_to', 'id': '787138534561972224'}]",
786656262650036224,2016-10-15T04:01:02.000Z,everyone,@someuser pq eu não tenho hoverboard #sad,3312729958,Twitter for Android,787141206119747584,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,3410530336,"[{'type': 'replied_to', 'id': '787136596743184384'}]",
787135747782500353,2016-10-15T03:39:21.000Z,everyone,minha bio eh bem tosca que nem eu #sad,3303287669,Twitter Web Client,787135747782500353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787125010112610304,2016-10-15T02:56:41.000Z,everyone,nem dei oi pra qm eu queria #sad,3023368755,Twitter for Android,787125010112610304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787124441935323136,2016-10-15T02:54:25.000Z,everyone,Tudo que é bom dura pouco. @someuser no Japão tem limite de 15 horas mensais... vou ter que parar de usar enquanto morar aqui... #sad,50871243,Twitter for iPhone,787124441935323136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787124124237824000,2016-10-15T02:53:09.000Z,everyone,acho que minha legenda do instagram foi roubada #sad,173215374,Twitter Web Client,787124124237824000,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,{'place_id': '894146230dd1d42d'}
787092259577667584,2016-10-15T00:46:32.000Z,everyone,E pensar q eu estive a um vacilo dr ir pro ultra no rio. #sad,2258218071,Twitter for Android,787092259577667584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
787086041408831488,2016-10-15T00:21:50.000Z,everyone,Tengo que volver a twittear  #sad,3242776463,Twitter for Android,787086041408831488,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",es,#sad,,,
787058496143499264,2016-10-14T22:32:22.000Z,everyone,Queria beber. Beber em honra ao Gikovate. Quem vai ser meu terapeuta para dias sem grana agora? #sad,62867361,Twitter for iPhone,787058496143499264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787049155453710337,2016-10-14T21:55:15.000Z,everyone,que castigo é esse. lançaram música nova ai e eu to com um cel q n pega fone nem alto falante mto menos WiFi pra carregar a música #sad,2221919361,Twitter Web App,787049155453710337,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787032892014723078,2016-10-14T20:50:38.000Z,everyone,Agimos certo sem querer | Foi só o tempo que errou | Vai ser difícil eu sem você|  Porque você está comigo o tempo todo Vento no Litoral #sad,251745156,Twitter for Android,787032892014723078,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787027918274830337,2016-10-14T20:30:52.000Z,everyone,Estou me sentindo largado por todos. Foda...| #sad,251745156,Twitter for Android,787027918274830337,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
787021993841463297,2016-10-14T20:07:20.000Z,everyone,Quando dás demasiada importância a alguém e da mesma forma ela nos desilude! #sad,1307560428,Twitter for Android,787021993841463297,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,,
786959629586685952,2016-10-14T15:59:31.000Z,everyone,"hoje acordei e fiquei Humm que sábado bonito, dai caí na real que ainda tinha que levantar pra trabalhar #sad story",56815822,Twitter Web Client,786959629586685952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
786954046292783105,2016-10-14T15:37:20.000Z,everyone,Jesus :( #sad http://someurl,1369655695,Twitter for iPhone,786954046292783105,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,#sad,,"[{'type': 'quoted', 'id': '786505598015827968'}]",
786943440311300096,2016-10-14T14:55:11.000Z,everyone,#szczecin #sad #city #minimalism #lekkerzine #urban #landscape #downtown #spring  #sun @ Brama... http://someurl,2876919473,Instagram,786943440311300096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
786931141089587202,2016-10-14T14:06:19.000Z,everyone,"Esse ano não tem Video Games Live em São Paulo, só BH e Rio. #sad",18312034,Twitter Web Client,786931141089587202,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#sad,,,
786929621191319552,2016-10-14T14:00:16.000Z,everyone,Canada omg im #sad http://someurl,2269024368,Twitter for iPhone,786929621191319552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#sad,,"[{'type': 'quoted', 'id': '786928850727034884'}]",
